,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,YrSold,SalePrice
2369,2377,94,17778,8,5,1981,1981,0,3,2,4,3,4,5,1632,3,829,0,2461,3,2497,0,0,2497,1,0,2,0,2,1,3,7,2,4,1981,2,2,676,3,3,3,266,0,0,0,0,0,0,0,2007,NA
2370,327,32,10846,8,5,1993,1993,0,3,2,4,3,4,6,1619,1,0,100,1719,4,1719,0,0,1719,2,0,1,1,1,1,3,6,2,4,1993,3,2,473,3,3,3,122,30,0,0,0,0,0,0,2008,324000
2371,401,38,14963,8,5,1996,1996,0,3,2,4,3,1,6,786,1,0,474,1260,4,1288,0,0,1288,1,0,1,1,1,1,4,4,2,4,1996,3,2,500,3,3,3,120,30,0,0,224,0,0,0,2008,245500
2372,765,30,9549,8,5,1995,1996,0,3,3,4,4,3,2,437,6,1057,0,1494,4,1494,0,0,1494,1,0,1,1,2,1,4,6,1,4,1995,3,2,481,3,3,3,0,30,0,0,216,0,0,0,2006,270000
2373,2039,22,11064,8,5,1995,1995,0,3,2,4,3,4,2,560,6,670,0,1230,4,1239,0,0,1239,1,0,1,1,1,1,3,4,1,2,1995,3,2,477,3,3,3,172,24,0,0,0,0,0,0,2008,NA
2374,2375,50,9466,8,5,1994,1995,0,3,2,4,3,4,2,457,5,1037,0,1494,4,1494,0,0,1494,1,0,1,1,1,1,3,5,1,4,1994,3,2,478,3,3,3,0,30,0,0,217,0,0,0,2007,NA
2375,1254,0,17542,7,7,1974,2003,0,3,2,3,3,4,2,125,5,1031,36,1192,2,1516,651,0,2167,1,0,2,1,3,1,3,9,2,4,1974,2,2,518,3,3,3,220,47,0,0,0,0,3,0,2007,294000
2376,2040,0,24572,9,3,1977,1977,1050,3,3,4,3,1,6,410,1,0,584,994,2,1599,1345,0,2944,0,0,2,2,3,1,3,9,1,4,1977,2,3,864,3,3,3,140,70,16,0,0,0,0,0,2008,NA
2377,2362,0,19522,7,5,1990,1990,272,3,2,4,3,1,6,727,1,0,496,1223,3,1271,1232,0,2503,1,0,2,1,3,1,3,7,1,3,1990,2,2,564,3,3,3,0,99,0,0,182,0,0,0,2007,NA
2378,57,24,2645,8,5,1999,2000,456,3,2,4,3,1,6,649,1,0,321,970,4,983,756,0,1739,1,0,2,1,3,1,3,7,0,0,1999,3,2,480,3,3,3,115,0,0,0,0,0,0,0,2009,172500
2379,88,40,3951,6,5,2009,2009,76,3,2,4,3,3,1,0,1,0,612,612,4,612,612,0,1224,0,0,2,1,2,1,3,4,0,0,2009,2,2,528,3,3,3,0,234,0,0,0,0,0,0,2009,164500
2380,116,34,3230,6,5,1999,1999,1129,2,2,4,3,1,6,419,1,0,310,729,3,729,729,0,1458,0,0,2,1,2,1,2,5,1,2,1999,1,2,440,3,3,3,0,32,0,0,0,0,0,0,2007,176000
2381,181,0,2117,6,5,2000,2000,456,3,2,4,3,1,6,436,1,0,320,756,4,769,756,0,1525,0,0,2,1,3,1,3,5,1,3,2000,1,2,440,3,3,3,0,0,0,0,0,0,0,0,2007,177000
2382,286,35,4251,7,5,2006,2007,0,3,2,4,3,1,1,0,1,0,625,625,4,625,625,0,1250,0,0,2,1,2,1,3,5,0,0,2006,2,2,528,3,3,3,0,54,0,0,0,0,0,0,2007,164700
2383,579,34,3604,7,5,2007,2007,0,3,2,4,3,1,1,0,1,0,689,689,4,703,689,0,1392,0,0,2,0,2,1,3,5,0,0,2007,1,2,540,3,3,3,0,102,0,0,0,0,0,0,2008,146000
2384,604,30,3182,7,5,2004,2005,0,3,2,4,3,1,1,0,1,0,600,600,4,600,600,0,1200,0,0,2,1,2,1,3,4,0,0,2004,2,2,480,3,3,3,0,172,0,0,0,0,0,0,2010,151000
2385,624,0,2117,6,5,2000,2000,513,3,2,4,3,1,6,420,1,0,336,756,4,756,756,0,1512,0,0,2,1,2,1,3,4,1,3,2000,1,2,440,3,3,3,0,32,0,0,0,0,0,0,2007,168500
2386,688,0,5105,7,5,2004,2004,0,3,2,4,3,1,6,239,1,0,312,551,4,551,551,0,1102,0,0,2,1,2,1,3,4,0,0,2004,1,2,480,3,3,3,0,60,0,0,0,0,0,0,2007,148800
2387,756,34,3230,6,5,1999,1999,894,2,2,4,3,1,6,381,1,0,348,729,3,742,729,0,1471,0,0,2,1,3,1,2,6,0,0,1999,1,2,440,3,3,3,0,24,0,0,0,0,0,0,2009,172500
2388,759,24,2280,7,5,1999,1999,360,2,2,4,3,1,5,549,1,0,195,744,3,757,744,0,1501,0,0,2,1,3,1,2,6,0,0,1999,1,2,440,3,3,3,0,0,0,0,0,0,0,0,2008,179400
2389,830,24,2544,7,5,2005,2005,0,3,2,4,3,1,1,0,1,0,600,600,4,520,623,80,1223,0,0,2,1,2,1,3,4,0,0,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,2006,147400
2390,832,30,3180,7,5,2005,2005,0,2,2,4,3,1,1,0,1,0,600,600,4,520,600,80,1200,0,0,2,1,2,1,3,4,0,0,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,2006,151000
2391,915,30,3000,6,5,2009,2009,76,3,2,4,3,3,6,294,1,0,318,612,4,612,612,0,1224,0,0,2,1,2,1,3,4,0,0,2009,2,2,528,3,3,3,0,234,0,0,0,0,0,0,2009,173733
2392,960,24,2572,7,5,1999,1999,0,3,2,4,3,1,5,604,1,0,92,696,4,696,720,0,1416,1,0,2,1,3,1,3,6,0,0,1999,1,2,484,3,3,3,0,44,0,0,0,0,0,0,2010,155000
2393,976,0,2651,7,5,2000,2000,0,3,2,4,3,1,6,641,1,0,32,673,4,673,709,0,1382,1,0,2,1,3,1,3,6,0,0,2000,1,2,490,3,3,3,153,50,0,0,0,0,0,0,2006,165000
2394,1092,24,2160,7,5,1999,2000,212,3,2,4,3,1,4,510,1,0,90,600,4,624,628,0,1252,1,0,2,1,2,1,3,4,0,0,1999,1,2,462,3,3,3,0,48,0,0,0,0,0,0,2008,160000
2395,1173,35,4017,7,5,2006,2007,0,3,2,4,3,1,1,0,1,0,625,625,4,625,625,0,1250,0,0,2,1,2,1,3,5,0,0,2006,3,2,625,3,3,3,0,54,0,0,0,0,0,0,2008,171900
2396,1192,24,2645,8,5,1999,2000,456,3,2,4,3,1,1,0,1,0,776,776,4,764,677,0,1441,0,0,2,1,2,1,3,5,0,0,1999,1,2,492,3,3,3,206,0,0,0,0,0,0,0,2007,174000
2397,1266,35,3735,7,5,1999,1999,218,3,2,4,3,1,6,450,1,0,241,691,4,713,739,0,1452,1,0,2,1,3,1,3,6,0,0,1999,1,2,506,3,3,3,0,34,0,0,0,0,0,0,2006,183900
2398,1359,0,2117,6,5,2000,2000,216,3,2,4,3,1,6,378,1,0,378,756,4,769,804,0,1573,0,0,2,1,3,1,3,5,0,0,2000,1,2,440,3,3,3,0,32,0,0,0,0,0,0,2010,177500
2399,1365,30,3180,7,5,2005,2005,0,3,2,4,3,1,1,0,1,0,600,600,4,520,600,80,1200,0,0,2,1,2,1,3,4,0,0,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,2006,144152
2400,1497,39,3515,7,5,2004,2004,0,3,2,4,3,1,1,0,1,0,840,840,4,840,840,0,1680,0,0,2,1,2,1,3,3,0,0,2004,2,2,588,3,3,3,0,111,0,0,0,0,0,0,2010,NA
2401,1498,30,3215,7,5,2004,2004,120,3,2,4,3,3,6,280,1,0,320,600,4,600,600,0,1200,0,0,2,1,2,1,3,4,0,0,2004,2,2,480,3,3,3,0,172,0,0,0,0,0,0,2010,NA
2402,1499,24,2544,7,5,2004,2005,0,3,2,4,3,1,6,368,5,42,190,600,4,600,600,0,1200,1,0,2,1,2,1,3,4,0,0,2004,2,2,480,3,3,3,0,172,0,0,0,0,0,0,2010,NA
2403,1500,24,2544,6,5,2005,2005,216,3,2,4,3,1,6,376,1,0,224,600,4,600,636,0,1236,1,0,2,1,2,1,3,4,0,0,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,2010,NA
2404,1501,0,2980,6,5,2000,2000,1159,3,2,4,3,1,6,466,1,0,290,756,4,756,756,0,1512,1,0,2,1,2,1,3,5,0,0,2000,1,2,440,3,3,3,0,32,0,0,0,0,0,0,2010,NA
2405,1502,0,2403,7,5,2003,2003,0,3,2,4,3,1,6,244,1,0,286,530,4,530,550,0,1080,0,0,2,1,2,1,3,4,0,0,2003,2,2,496,3,3,3,0,50,0,0,0,0,0,0,2010,NA
2406,1739,32,2880,7,5,2004,2005,0,3,2,4,3,1,1,0,1,0,1376,1376,4,1376,1629,0,3005,0,0,2,1,3,1,3,9,1,3,2004,3,3,704,3,3,3,0,177,0,0,0,0,0,0,2009,NA
2407,1742,34,2998,6,5,2000,2000,513,3,2,4,3,1,6,507,1,0,249,756,4,756,756,0,1512,1,0,2,1,2,1,3,4,0,0,2000,1,2,440,3,3,3,0,32,0,0,0,0,0,0,2009,NA
2408,1743,35,3768,7,5,1999,1999,218,3,2,4,3,1,6,549,1,0,142,691,4,713,739,0,1452,1,0,2,1,3,1,3,6,0,0,1999,1,2,506,3,3,3,0,34,0,0,0,0,0,0,2009,NA
2409,2027,30,3180,6,5,2005,2005,0,3,2,4,3,1,6,390,1,0,210,600,4,600,600,0,1200,1,0,2,1,2,1,3,5,0,0,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,2008,NA
2410,2028,30,3180,7,5,2007,2007,0,3,2,4,3,1,1,0,1,0,689,689,4,703,689,0,1392,0,0,2,0,2,1,3,5,0,0,2007,1,2,540,3,3,3,0,102,0,0,0,0,0,0,2008,NA
2411,2029,24,2280,6,5,1999,1999,216,2,2,4,3,1,6,550,1,0,194,744,3,757,792,0,1549,1,0,2,1,3,1,2,6,0,0,1999,1,2,440,3,3,3,0,32,0,0,0,0,0,0,2008,NA
2412,2034,24,2160,7,5,1999,2000,216,3,2,4,3,1,6,600,1,0,72,672,4,684,720,0,1404,1,0,2,1,3,1,3,5,0,0,1999,1,2,462,3,3,3,20,0,0,0,0,0,0,0,2008,NA
2413,2036,24,2645,8,5,1999,1999,466,3,2,4,3,1,6,612,1,0,348,960,4,962,624,0,1586,1,0,2,1,3,1,3,7,0,0,1999,1,2,480,3,3,3,169,0,0,0,0,0,0,0,2008,NA
2414,2037,24,2645,8,5,1999,2000,456,3,2,4,3,1,6,813,1,0,147,960,4,962,645,0,1607,1,0,2,1,3,1,3,7,0,0,2000,1,2,480,3,3,3,169,0,0,0,0,0,0,0,2008,NA
2415,2038,36,3951,10,5,1998,1999,0,4,2,4,3,2,4,128,6,842,0,970,4,1469,924,0,2393,1,0,2,1,2,1,4,7,1,3,1998,3,2,846,3,3,3,0,90,0,0,94,0,0,0,2008,NA
2416,2370,24,2280,6,5,1999,1999,342,2,2,4,3,1,6,565,1,0,179,744,3,757,744,0,1501,1,0,2,1,3,1,2,6,1,3,1999,1,2,440,3,3,3,0,0,0,0,0,0,0,0,2007,NA
2417,2371,24,2117,6,5,2000,2000,216,3,2,4,3,1,6,417,1,0,339,756,4,769,804,0,1573,0,0,2,1,3,1,3,4,0,0,2000,1,2,440,3,3,3,0,32,0,0,0,0,0,0,2007,NA
2418,2714,24,2544,7,5,2005,2005,0,3,2,4,3,1,1,0,1,0,600,600,4,520,623,80,1223,0,0,2,1,2,1,3,4,0,0,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,2006,NA
2419,2715,0,2998,6,5,2000,2000,513,3,2,4,3,1,6,353,1,0,403,756,4,768,756,0,1524,0,0,2,1,2,1,3,4,0,0,2000,1,2,440,3,3,3,0,32,0,0,0,0,0,0,2006,NA
2420,2716,0,4447,7,5,2003,2003,0,3,2,4,3,1,1,0,1,0,530,530,4,530,550,0,1080,0,0,2,1,2,1,3,4,0,0,2003,2,2,496,3,3,3,0,50,0,0,0,0,0,0,2006,NA
2421,7,75,10084,8,5,2004,2005,186,3,2,5,3,3,6,1369,1,0,317,1686,4,1694,0,0,1694,1,0,2,0,3,1,3,7,1,4,2004,2,2,636,3,3,3,255,57,0,0,0,0,0,0,2007,307000
2422,48,84,11096,8,5,2006,2006,0,3,2,4,3,3,6,24,1,0,1632,1656,4,1656,0,0,1656,0,0,2,0,3,1,3,7,0,0,2006,2,3,826,3,3,3,0,146,0,0,0,0,0,0,2007,249700
2423,83,78,10206,8,5,2007,2007,468,2,2,4,3,1,6,33,1,0,1530,1563,4,1563,0,0,1563,0,0,2,0,3,1,3,6,1,4,2007,2,3,758,3,3,3,144,99,0,0,0,0,0,0,2008,245000
2424,197,79,9416,7,5,2007,2007,205,4,2,5,3,1,6,1126,1,0,600,1726,4,1726,0,0,1726,1,0,2,0,3,1,4,8,1,4,2007,3,3,786,3,3,3,171,138,0,0,266,0,0,0,2007,311872
2425,241,75,9000,8,5,2008,2008,36,3,2,4,3,3,6,1078,1,0,488,1566,4,1566,0,0,1566,1,0,2,0,3,1,3,7,0,0,2008,2,2,750,3,3,3,144,168,0,0,0,0,0,0,2010,262500
2426,282,60,7200,6,5,2006,2006,68,3,2,4,3,1,6,905,1,0,357,1262,3,1262,0,0,1262,0,0,2,0,2,1,3,5,0,0,2006,3,2,572,3,3,3,0,120,0,0,0,0,0,0,2006,185000
2427,284,74,9612,8,5,2008,2009,72,3,2,4,3,1,1,0,1,0,1468,1468,4,1468,0,0,1468,0,0,2,0,3,1,3,6,1,4,2008,3,3,898,3,3,3,210,150,0,0,0,0,0,0,2009,244600
2428,382,60,7200,7,5,2006,2006,0,3,2,4,4,1,1,0,1,0,1293,1293,4,1301,0,0,1301,1,0,2,0,2,1,3,5,1,4,2006,2,2,572,3,3,3,216,121,0,0,0,0,0,0,2006,187750
2429,413,0,4403,7,5,2009,2009,432,4,2,5,3,3,6,578,1,0,892,1470,4,1478,0,0,1478,1,0,2,1,2,1,3,7,1,4,2009,3,2,484,3,3,3,0,144,0,0,0,0,0,0,2010,222000
2430,508,75,7862,6,5,2009,2009,0,3,2,4,3,1,6,27,1,0,1191,1218,4,1218,0,0,1218,0,0,2,0,2,1,3,4,0,0,2009,3,2,676,3,3,3,0,102,0,0,0,0,0,0,2009,208300
2431,526,62,7500,7,5,2005,2005,0,3,2,4,3,1,1,0,1,0,1257,1257,4,1266,0,0,1266,0,0,2,0,3,1,3,6,1,3,2005,1,2,453,3,3,3,38,144,0,0,0,0,0,0,2006,176000
2432,645,85,9187,9,5,2009,2009,162,4,2,5,3,2,6,1121,1,0,645,1766,4,1766,0,0,1766,1,0,2,1,2,1,4,7,1,4,2009,3,3,478,3,3,3,195,130,0,0,0,0,0,0,2009,370878
2433,665,49,20896,8,5,2005,2006,0,3,2,5,3,2,6,1721,1,0,356,2077,4,2097,0,0,2097,1,0,1,1,1,1,4,8,1,5,2005,3,3,1134,3,3,3,192,267,0,0,0,0,0,0,2006,423000
2434,766,75,14587,9,5,2008,2008,284,3,2,4,3,1,1,0,1,0,1498,1498,4,1506,0,0,1506,0,0,2,0,2,1,4,6,1,4,2008,3,2,592,3,3,3,0,174,0,0,0,0,0,0,2008,264132
2435,794,76,9158,8,5,2007,2007,140,3,2,4,3,3,1,0,1,0,1496,1496,4,1496,0,0,1496,0,0,2,0,3,1,3,7,0,0,2007,3,2,474,3,3,3,168,130,0,0,0,0,0,0,2007,225000
2436,806,91,12274,7,5,2008,2008,256,3,2,4,3,1,1,0,1,0,1417,1417,4,1428,0,0,1428,0,0,2,0,3,1,4,6,0,0,2008,2,2,554,3,3,3,0,60,0,0,0,0,0,0,2008,227680
2437,825,81,11216,8,5,2006,2006,0,3,2,4,4,1,1,0,1,0,1489,1489,4,1489,0,0,1489,0,0,2,0,3,1,3,7,1,4,2006,2,2,776,3,3,3,0,140,0,0,0,0,0,0,2006,232600
2438,865,72,8640,7,5,2007,2008,0,3,2,5,3,1,1,0,1,0,1372,1372,4,1372,0,0,1372,0,0,2,0,3,1,3,6,0,0,2008,3,2,529,3,3,3,0,140,0,0,0,0,0,0,2008,250580
2439,907,116,13501,8,5,2006,2006,208,3,2,4,3,1,6,63,1,0,1560,1623,4,1636,0,0,1636,1,0,2,0,3,1,3,8,1,4,2006,2,3,865,3,3,3,0,60,0,0,0,0,0,0,2007,255000
2440,933,84,11670,9,5,2006,2006,302,4,2,5,4,1,1,0,1,0,1905,1905,4,1905,0,0,1905,0,0,2,0,3,1,4,8,1,4,2006,3,3,788,3,3,3,0,191,0,0,0,0,0,0,2007,320000
2441,974,95,11639,7,5,2007,2008,0,3,2,4,3,1,1,0,1,0,1428,1428,4,1428,0,0,1428,0,0,2,0,3,1,3,6,0,0,2007,3,2,480,3,3,3,0,120,0,0,0,0,0,0,2008,182000
2442,1003,75,11957,8,5,2006,2006,53,3,2,4,3,1,6,24,1,0,1550,1574,4,1574,0,0,1574,0,0,2,0,3,1,3,7,1,4,2006,2,3,824,3,3,3,144,104,0,0,0,0,0,0,2008,232000
2443,1159,92,11932,8,5,2007,2008,186,3,2,4,3,1,1,0,1,0,1580,1580,4,1580,0,0,1580,0,0,2,0,3,1,3,7,0,0,2008,2,3,830,3,3,3,0,24,0,0,0,0,0,0,2008,235128
2444,1210,85,10182,8,5,2006,2006,420,3,2,5,3,2,6,1220,1,0,440,1660,4,1660,0,0,1660,1,0,2,0,3,1,3,8,1,4,2006,2,2,500,3,3,3,322,50,0,0,0,0,0,0,2006,290000
2445,1218,72,8640,8,5,2009,2009,72,3,2,4,3,2,6,936,1,0,364,1300,4,1314,0,0,1314,1,0,2,0,3,1,3,6,0,0,2009,2,2,552,3,3,3,135,112,0,0,0,0,0,0,2009,229456
2446,1242,83,9849,7,6,2007,2007,0,3,2,4,3,3,1,0,1,0,1689,1689,4,1689,0,0,1689,0,0,2,0,3,1,3,7,0,0,2007,2,3,954,3,3,3,0,56,0,0,0,0,0,0,2007,248328
2447,1304,73,8688,7,5,2005,2005,228,3,2,4,3,3,1,0,1,0,1616,1616,4,1616,0,0,1616,0,0,2,0,3,1,3,7,0,0,2005,2,3,834,3,3,3,208,59,0,0,0,0,0,0,2006,232000
2448,1325,75,9986,8,5,2006,2007,428,3,2,5,3,3,1,0,1,0,1795,1795,4,1795,0,0,1795,0,0,2,0,2,1,3,7,1,4,2007,2,3,895,3,3,3,0,49,0,0,0,0,0,0,2007,147000
2449,1331,85,10000,8,5,2006,2006,410,3,2,4,4,3,1,0,1,0,1588,1588,4,1588,0,0,1588,0,0,2,0,3,1,3,7,1,4,2006,2,3,825,3,3,3,144,45,0,0,0,0,0,0,2007,227000
2450,1404,49,15256,8,5,2007,2007,84,3,2,4,3,4,6,929,1,0,556,1485,4,1464,0,0,1464,1,0,2,0,3,1,3,6,0,0,2007,1,3,754,3,3,3,168,160,0,0,0,0,0,0,2007,282922
2451,1452,78,9262,8,5,2008,2009,194,3,2,4,3,1,1,0,1,0,1573,1573,4,1578,0,0,1578,0,0,2,0,3,1,4,7,1,4,2008,3,3,840,3,3,3,0,36,0,0,0,0,0,0,2009,287090
2452,1455,62,7500,7,5,2004,2005,0,3,2,4,3,1,6,410,1,0,811,1221,4,1221,0,0,1221,1,0,2,0,2,1,3,6,0,0,2004,2,2,400,3,3,3,0,113,0,0,0,0,0,0,2009,185000
2453,1488,73,8987,8,5,2005,2006,226,3,2,4,3,1,1,0,1,0,1595,1595,4,1595,0,0,1595,0,0,2,0,2,1,3,6,1,4,2005,2,3,880,3,3,3,144,0,0,0,0,0,0,0,2010,NA
2454,1489,92,9215,7,5,2009,2010,0,3,2,4,3,1,1,0,1,0,1218,1218,4,1218,0,0,1218,0,0,2,0,2,1,3,4,0,0,2009,2,2,676,3,3,3,0,136,0,0,0,0,0,0,2010,NA
2455,1490,84,10440,6,5,2005,2005,0,3,2,5,3,1,6,1414,1,0,54,1468,4,1468,0,0,1468,1,0,2,0,2,1,3,6,1,4,2005,3,2,528,3,3,3,0,102,0,0,216,0,0,0,2010,NA
2456,1503,57,12853,8,5,2010,2010,0,3,2,5,1,1,6,1032,1,0,610,1642,4,1418,0,0,1418,1,0,1,1,1,1,3,6,1,4,2010,2,3,852,3,3,3,160,192,0,224,0,0,0,0,2010,NA
2457,1505,80,8000,7,5,2002,2002,0,3,2,4,3,1,6,833,1,0,659,1492,4,1492,0,0,1492,1,0,2,0,3,1,3,6,1,4,2002,2,2,596,3,3,3,277,137,0,0,0,0,0,0,2010,NA
2458,1702,86,11194,8,5,2008,2008,240,3,2,4,3,2,1,0,1,0,1696,1696,4,1696,0,0,1696,0,0,2,0,3,1,3,7,0,0,2008,2,3,972,3,3,3,120,56,0,0,0,0,0,0,2009,NA
2459,1703,78,10206,8,5,2008,2008,294,3,2,4,3,1,1,0,1,0,1614,1614,4,1658,0,0,1658,0,0,2,1,3,1,3,7,1,4,2008,3,3,726,3,3,3,144,44,0,0,0,0,0,0,2009,NA
2460,1704,85,10130,8,5,2007,2007,260,3,2,4,3,3,6,1294,1,0,408,1702,4,1702,0,0,1702,1,0,2,0,3,1,3,7,1,4,2007,2,3,844,3,3,3,0,69,0,0,0,0,0,0,2009,NA
2461,1705,76,9139,8,5,2006,2006,206,3,2,5,3,3,6,379,1,0,1043,1422,4,1432,0,0,1432,0,0,2,0,3,1,3,7,1,4,2006,3,2,492,3,3,3,297,50,0,0,0,0,0,0,2009,NA
2462,1706,85,11128,9,5,2005,2006,198,4,2,5,3,4,6,2158,1,0,300,2458,4,2490,0,0,2490,1,0,2,0,2,1,4,9,2,4,2005,3,3,795,3,3,3,70,226,0,0,0,0,4,0,2009,NA
2463,1707,90,7993,7,5,2008,2009,0,3,2,5,3,1,1,0,1,0,1436,1436,4,1436,0,0,1436,0,0,2,0,3,1,3,6,0,0,2008,3,2,529,3,3,3,0,121,0,0,0,0,0,0,2009,NA
2464,1708,72,8640,7,5,2008,2008,0,3,2,4,3,1,1,0,1,0,1402,1402,4,1402,0,0,1402,0,0,2,0,3,1,3,7,0,0,2008,2,2,625,3,3,3,205,126,0,0,0,0,0,0,2009,NA
2465,1709,112,12606,9,5,2007,2008,120,3,2,4,3,3,1,0,1,0,1530,1530,4,1530,0,0,1530,0,0,2,0,3,1,3,7,1,4,2008,2,3,984,3,3,3,212,136,0,0,0,0,0,0,2009,NA
2466,1710,75,7500,8,5,2006,2007,238,3,2,4,3,1,6,24,1,0,1348,1372,4,1448,0,0,1448,0,0,2,0,2,1,3,6,1,4,2006,2,2,692,3,3,3,0,140,0,0,0,0,0,0,2009,NA
2467,1712,65,8125,8,5,2008,2009,288,3,2,4,3,1,1,0,1,0,1836,1836,4,1836,0,0,1836,0,0,2,0,3,1,3,8,1,4,2009,3,2,517,3,3,3,0,175,0,0,0,0,0,0,2009,NA
2468,1713,85,10625,7,5,2006,2007,0,3,2,4,3,1,6,1430,1,0,222,1652,4,1662,0,0,1662,1,0,2,0,3,1,4,8,1,4,2006,2,3,711,3,3,3,168,120,0,0,0,0,0,0,2009,NA
2469,1714,68,8736,7,5,2003,2004,0,3,2,4,3,1,6,771,5,360,422,1553,4,1553,0,0,1553,1,0,2,0,3,1,3,6,0,0,2003,2,2,588,3,3,3,192,88,0,0,0,0,0,0,2009,NA
2470,2002,74,13253,7,5,2006,2006,128,3,2,5,3,1,6,1096,1,0,482,1578,3,1578,0,0,1578,1,0,2,0,3,1,3,7,1,4,2006,1,3,642,3,3,3,0,26,0,0,0,0,0,0,2008,NA
2471,2005,87,10037,8,5,2006,2007,0,3,2,5,3,1,6,666,1,0,794,1460,4,1460,0,0,1460,0,0,2,0,3,1,3,6,1,4,2006,3,2,480,3,3,3,0,20,0,0,0,0,0,0,2008,NA
2472,2006,72,8640,8,5,2007,2008,0,3,2,4,3,1,6,24,1,0,1339,1363,4,1372,0,0,1372,0,0,2,0,3,1,3,6,0,0,2008,2,2,588,3,3,3,192,113,0,0,0,0,0,0,2008,NA
2473,2007,85,10625,8,5,2007,2007,292,3,2,4,3,3,1,0,1,0,1660,1660,4,1660,0,0,1660,0,0,2,0,3,1,3,7,1,4,2007,3,3,660,3,3,3,133,120,0,0,0,0,0,0,2008,NA
2474,2008,62,7500,7,5,2007,2008,210,3,2,4,3,1,6,902,1,0,316,1218,4,1218,0,0,1218,1,0,2,0,2,1,3,6,0,0,2008,3,2,462,3,3,3,168,168,0,0,0,0,0,0,2008,NA
2475,2337,75,9910,7,6,2007,2007,0,3,2,4,3,1,1,0,1,0,1369,1369,4,1369,0,0,1369,0,0,2,0,3,1,3,5,0,0,2007,1,2,605,3,3,3,0,203,0,0,0,0,0,0,2007,NA
2476,2338,91,11830,8,5,2007,2007,164,3,2,4,3,1,6,1220,1,0,322,1542,4,1542,0,0,1542,1,0,2,0,3,1,3,6,1,4,2007,1,3,852,3,3,3,168,110,0,0,0,0,0,0,2007,NA
2477,2339,76,10612,8,5,2006,2006,248,3,2,4,3,2,6,28,1,0,1496,1524,3,1534,0,0,1534,0,0,2,0,3,1,3,7,1,4,2006,3,2,484,3,3,3,168,46,0,0,0,0,0,0,2007,NA
2478,2340,98,12291,10,5,2007,2007,754,4,2,5,3,3,6,1572,1,0,394,1966,4,1966,0,0,1966,1,0,2,0,1,1,4,6,1,4,2007,3,3,1092,3,3,3,76,52,0,0,0,0,0,0,2007,NA
2479,2341,85,9965,7,5,2007,2007,0,3,2,4,3,1,1,0,1,0,1528,1528,4,1528,0,0,1528,0,0,3,2,3,1,3,6,1,3,2007,1,2,480,3,3,3,0,228,0,0,0,0,0,0,2007,NA
2480,2342,74,8847,8,5,2005,2005,148,3,2,4,3,3,6,769,1,0,769,1538,4,1538,0,0,1538,1,0,2,0,3,1,3,7,0,0,2005,2,2,484,3,3,3,146,40,0,0,0,0,0,0,2007,NA
2481,2343,70,8251,7,5,2005,2006,143,3,2,4,4,3,6,778,1,0,716,1494,4,1506,0,0,1506,1,0,2,0,3,1,3,7,1,4,2005,2,2,672,3,3,3,192,35,0,0,0,0,0,0,2007,NA
2482,2346,72,8640,8,5,2007,2007,0,3,2,4,3,1,6,24,1,0,1314,1338,4,1338,0,0,1338,0,0,2,0,3,1,3,6,0,0,2007,2,2,598,3,3,3,0,141,0,0,0,0,0,0,2007,NA
2483,2347,75,9000,7,5,2006,2007,0,3,2,4,3,1,1,0,1,0,1335,1335,4,1335,0,0,1335,0,0,2,0,3,1,3,6,0,0,2007,2,2,575,3,3,3,0,210,0,0,0,0,0,0,2007,NA
2484,2351,84,10440,8,5,2007,2007,0,4,2,4,3,2,1,0,1,0,1574,1574,4,1584,0,0,1584,0,0,2,0,2,1,4,6,1,4,2007,3,2,594,3,3,3,0,256,0,0,0,0,0,0,2007,NA
2485,2352,100,11824,8,5,2006,2006,298,3,2,4,3,3,1,0,1,0,1685,1685,4,1685,0,0,1685,0,0,2,0,2,1,3,5,1,4,2006,3,3,658,3,3,3,112,63,0,0,0,0,0,0,2007,NA
2486,2372,73,7321,7,5,1999,2000,0,3,2,4,3,1,1,0,1,0,1339,1339,4,1358,0,0,1358,0,0,2,0,3,1,3,5,0,0,1999,1,2,625,3,3,3,176,174,0,0,0,0,0,0,2007,NA
